Timestamp,Animal,Staff,Log Type,Date,Time,Feeding Log,Did you feed all individuals? ,"If not, who did you feed?",What did you feed? (Weight per animal) [<1/4 lb],What did you feed? (Weight per animal) [1/4 lb],What did you feed? (Weight per animal) [1/2 lb],What did you feed? (Weight per animal) [3/4 lb],What did you feed? (Weight per animal) [1 lb],What did you feed? (Weight per animal) [1.25 lb],What did you feed? (Weight per animal) [1.5 lb],What did you feed? (Weight per animal) [1.75 lb],What did you feed? (Weight per animal) [2 lb],What did you feed? (Weight per animal) [5 lb],What did you feed? (Weight per animal) [10 lb],What did you feed? (Weight per animal) [15 lb],What did you feed? (Weight per animal) [20 lb],If other,Deer feed scoops,Observation Log,Observation Type,Finding,Habitat Cleaning Log,Description of cleaning,Enrichment Log,Which individuals in habitat?,Enrichment type,Enrichment type details,Time In,Time Out,Response,Notes,Medical Logs,Animal Name,Encounter Type,Injury Log,Type,Injury description,Exam Type,Animal sedated?,Vet notified?,Vet response,Did you administer medication?,Sedation Log,Sedation medication used,Which sedation kit was used?,Administration method,Dose,Time administered,Time to respond,Medication Log,Type,Dose,Administration Route,Did animal take medication?,Did you sedate?,Vet Log,Type,Vet name,Type,Location,Notes,Reminders,Reminder Date,Reminder/Note
9/7/2023 17:07,Bobcat,Krystal,Enrichment/Observation,9/7/2023,5:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Whole chicken,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2023 17:08,Wolf,Krystal,Observation,9/7/2023,1:30:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2023 17:07,Deer,Krystal,Enrichment/Observation,9/7/2023,10:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Let in to pen 2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2023 9:39,Bobcat,John,Feeding/Observation,9/7/2023,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2023 9:30,Deer,Krystal,Feeding/Observation,9/7/2023,9:29:00 AM,,Yes,,,,,Fresh Vegetables,,,,,,,,,,,3.5 lbs,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2023 16:53,Bobcat,Krystal,Feeding/Observation,9/6/2023,4:50:00 PM,,Yes,,OTHER,,,OTHER,,,,,,,,,,1 egg and 3/4 pound pork chop each ,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2023 14:47,Wolf,Krystal,Feeding/Observation,9/6/2023,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2023 14:47,Wolf,Krystal,Habitat Cleaning/Observation,9/6/2023,9:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Waste removal, Brush removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2023 8:56,Deer,Krystal,Feeding/Observation,9/6/2023,8:50:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,3.5 lbs,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2023 8:56,Bobcat,Krystal,Feeding/Observation,9/6/2023,8:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2023 14:55,Bobcat,Krystal,Medical,9/6/2023,8:45:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carter ,Medication,,,,,,,,,,,,,,,,,Intercepter,23 mg,Oral,Yes,,,,,,,,,,
9/6/2023 14:57,Bobcat,Krystal,Medical,9/6/2023,8:45:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash,Medication,,,,,,,,,,,,,,,,,Intercepter,23 mg,Oral,Yes,,,,,,,,,,
9/5/2023 17:35,Bobcat,Krystal,Feeding/Observation,9/5/2023,5:30:00 PM,,Yes,,Whole prey,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2023 17:36,Bobcat,Krystal,Enrichment/Observation,9/5/2023,5:30:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,4 mice a piece thrown in,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2023 15:01,Bobcat,Krystal,Medical,9/5/2023,11:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ahuli, winema, ela, yonah, bodaway",Vet Visit,,,,,,,,,,,,,,,,,,,,,,,,Sara Anderson,Fecal exam ,Took to vet,Fecals negative ,,,
9/6/2023 15:04,Wolf,Krystal,Medical,9/5/2023,11:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ahuli, Winema, Ela, Yonah, Bodaway",Vet Visit,,,,,,,,,,,,,,,,,,,,,,,,Sara Anderson,Fecal check ,Took to vet ,All wolf fecals negative ,,,
9/6/2023 15:05,Bobcat,Krystal,Medical,9/5/2023,11:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carter and Cash ,Vet Visit,,,,,,,,,,,,,,,,,,,,,,,,Sara Anderson ,Fecal check ,Took to vet,Have Coccidia ,,,
9/6/2023 15:06,Deer,Krystal,Medical,9/5/2023,11:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odi and Gloria,Vet Visit,,,,,,,,,,,,,,,,,,,,,,,,Sara Anderson ,Fecal check ,Took to vet,Deer fecals negative ,,,
9/5/2023 11:09,Deer,Krystal,Enrichment/Observation,9/5/2023,10:42:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Let in to pen 2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2023 11:01,Deer,Krystal,Habitat Cleaning/Observation,9/5/2023,10:40:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2023 11:01,Wolf,Krystal,Habitat Cleaning/Observation,9/5/2023,10:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2023 9:45,Bobcat,Krystal,Feeding/Observation,9/5/2023,9:38:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2023 9:46,Deer,Krystal,Feeding/Observation,9/5/2023,9:33:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,3.5 lbs,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2023 18:47,Bobcat,Miranda,Feeding/Observation,9/4/2023,6:45:00 PM,,No,Carter,,,Chicken,,,,,,,,,,,,,,DVE,"Carter got one, cash followed him then came back to me but other chicken had been tossed, left with him still looking to me for food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2023 17:09,Wolf,John,Habitat Cleaning/Observation,9/4/2023,1:30:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Fence maintenance, Removed dirt from gates and removed dirt from airlock pad.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2023 13:37,Deer,John,Feeding/Observation,9/4/2023,10:00:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,6 lbs,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2023 13:36,Bobcat,John,Feeding/Observation,9/4/2023,9:35:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2023 19:39,Deer,Laura,Observation,9/3/2023,7:40:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2023 19:36,Bobcat,Laura,Feeding/Observation,9/3/2023,7:30:00 PM,,Yes,,Chicken,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2023 19:39,Bobcat,Laura,Enrichment/Observation,9/3/2023,7:30:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Chicken feet in NB meatball,7:30:00 PM,,1,Did not seem to enjoy finding the foot in the NB. Cash managed to eat the feet and leave the NB alone at the time of feeding. Carter did not have interest in any of what was touching the NB. He only ate what chicken stuck out from the meatball.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2023 19:40,Wolf,Laura,Observation,9/3/2023,7:20:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2023 16:17,Wolf,Miranda,Observation,9/3/2023,9:40:00 AM,,,,,,,,,,,,,,,,,,,,DVE,"Had to go into observation room to see winema, then she came down and group started vocalizing at each other throught the fence, nsf all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2023 9:30,Bobcat,Miranda,Feeding/Observation,9/3/2023,9:15:00 AM,,Yes,,,,Chicken,,,,,,,,,,,.42lb each,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2023 16:23,Bobcat,Miranda,Enrichment/Observation,9/3/2023,9:15:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Tossed chicken in from opposite side of habitat,9:15:00 AM,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2023 9:31,Deer,Miranda,Feeding/Observation,9/3/2023,9:00:00 AM,,Yes,,Fresh Vegetables,,,,,,,,,,,,,,5.5 lbs,,"Food toss around back end of exhibit, both ate ",NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2023 16:19,Deer,Miranda,Enrichment/Observation,9/3/2023,8:45:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Scattered pellets tomatoes and zucchini around whole back fence and corner,8:45:00 AM,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2023 20:02,Bobcat,Laura,Feeding/Observation,9/2/2023,7:45:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2023 20:03,Deer,Laura,Feeding/Observation,9/2/2023,7:30:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables",,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2023 16:34,Bobcat,Miranda,Enrichment/Observation,9/2/2023,11:15:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Toy,"Tossed orange and blue ball in, bith left area sprinting out of it to investigate. Carter almost immediately came back to inner area and stayed there, cash smelled it a bit and wasoutside longer, and going in and outa bit, then ignored ",11:15:00 AM,4:15:00 PM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2023 16:57,Wolf,Miranda,Observation,9/2/2023,10:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,"Not good visual on Winema and Ahuli, could see bodawaY and yonah laying down upper corner of pen 1, ela came to check meout then left ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2023 9:28,Bobcat,Miranda,Feeding/Observation,9/2/2023,9:15:00 AM,,No,Carter,Nebraska Brand,,,,,,,,,,,,,"Close to a quarter lb given, went in to find them eating a squirrel. Carter abandoned the squirrel to eat NB. Cash did not eat any NB, cont eating squirrel.",,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2023 9:26,Deer,Miranda,Feeding/Observation,9/2/2023,8:50:00 AM,,Yes,,,,,,,,,,,,,,,,5 lbs,,DVE,"Odie very slight limp on hind leg, looked to be his left",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2023 20:41,Wolf,Krystal,Habitat Cleaning/Observation,9/1/2023,8:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2023 19:02,Bobcat,Krystal,Feeding/Observation,9/1/2023,7:00:00 PM,,Yes,,,,,,Whole prey,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2023 19:03,Bobcat,Krystal,Enrichment/Observation,9/1/2023,7:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Whole chickens,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2023 19:03,Bobcat,Krystal,Habitat Cleaning/Observation,9/1/2023,6:45:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Pond cleaning, Waste removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2023 19:01,Deer,Krystal,Habitat Cleaning/Observation,9/1/2023,6:35:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2023 19:01,Deer,Krystal,Feeding/Observation,9/1/2023,6:30:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables",,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2023 9:09,Bobcat,John,Feeding/Observation,9/1/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2023 9:09,Deer,John,Feeding/Observation,9/1/2023,8:55:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,6 lbs,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2023 17:20,Bobcat,Krystal,Feeding/Observation,8/31/2023,5:20:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,Doing well after sedation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2023 17:21,Wolf,Krystal,Observation,8/31/2023,3:30:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2023 17:39,Bobcat,Krystal,Medical,8/31/2023,12:45:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carter,Vaccine,,,,,,,,,,,,,,,,,,,,,,,"FVRCP / FLV SQ LR, Rabies 1 YR SQ RR, Ferret Distemper SQ LS",,,,,,,
8/31/2023 17:41,Bobcat,Krystal,Medical,8/31/2023,12:45:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carter,Sedation,,,,,,,,,,BAM sedation,Wolf,Dart gun,"0.2 cc, plus additional 0.1 cc by hand at 12:40 pm",12:14:00 PM,12:44:00 PM,,,,,,,,,,,,,,,
8/31/2023 17:42,Bobcat,Krystal,Medical,8/31/2023,12:45:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carter,Sedation,,,,,,,,,,BAM Reversal,Wolf,Hand,"0.4 cc Atipamezole, 0.5 cc Naltrexone",1:02:00 PM,1:07:00 PM,,,,,,,,,,,,,,,
8/31/2023 17:43,Bobcat,Krystal,Medical,8/31/2023,12:45:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carter,Vet Visit,,,,,,,,,,,,,,,,,,,,,,,,Sara Anderson,Yearly Assessment,On-Site,"Yearly Assessment, Satisfactory, 13 KG",,,
8/31/2023 17:35,Bobcat,Krystal,Medical,8/31/2023,12:25:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash,Vaccine,,,,,,,,,,,,,,,,,,,,,,,"FVRCP/ FLV SQLR, Rabies 1 YR SQ RR, Ferret Distemper SQ LS",,,,,,,
8/31/2023 17:36,Bobcat,Krystal,Medical,8/31/2023,12:25:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash,Sedation,,,,,,,,,,BAM sedation,Wolf,Dart gun,0.2 cc,12:08:00 PM,12:23:00 PM,,,,,,,,,,,,,,,
8/31/2023 17:37,Bobcat,Krystal,Medical,8/31/2023,12:25:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash,Sedation,,,,,,,,,,BAM Reversal,Wolf,Hand,"0.4 cc Atipamezole, 0.5 cc Naltrexone",12:40:00 PM,12:45:00 PM,,,,,,,,,,,,,,,
8/31/2023 17:38,Bobcat,Krystal,Medical,8/31/2023,12:25:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash,Vet Visit,,,,,,,,,,,,,,,,,,,,,,,,Sara Anderson,Yearly Assessment,On-Site,"Yearly Assessment, Satisfactory, 13 KG",,,
8/31/2023 17:44,Bobcat,Krystal,Medical,8/31/2023,12:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carter,Medication,,,,,,,,,,,,,,,,,BAM Sedation,0.2 cc,Dart,No,,,,,,,,,,
8/31/2023 9:16,Bobcat,John,Feeding/Observation,8/31/2023,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2023 9:09,Deer,John,Habitat Cleaning/Observation,8/31/2023,9:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2023 8:58,Deer,John,Feeding/Observation,8/31/2023,8:55:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,6 lbs,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2023 16:56,Bobcat,Krystal,Feeding/Observation,8/30/2023,4:50:00 PM,,Yes,,Whole prey,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2023 16:43,Wolf,Krystal,Feeding/Observation,8/30/2023,2:00:00 PM,,Yes,,,,,,OTHER,,,,,,Nebraska Brand,,,Assorted meat,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2023 8:54,Deer,John,Feeding/Observation,8/30/2023,9:53:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,6 lbs,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2023 8:53,Bobcat,John,Feeding/Observation,8/30/2023,8:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2023 16:56,Bobcat,Krystal,Enrichment/Observation,8/30/2023,4:50:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,5 mice,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2023 18:43,Bobcat,John,Feeding/Observation,8/29/2023,6:45:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2023 11:39,Deer,Miranda,Enrichment/Observation,8/29/2023,11:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,"Scatter feed 2 lb deer pellets and .5lb bothapproached and ateyellow squash from landing, bothappr",11:00:00 AM,11:10:00 AM,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2023 11:42,Bobcat,Miranda,Enrichment/Observation,8/29/2023,9:50:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,NB balls in blue ice tray and purple puzzle feeder.,9:50:00 AM,,3,"Cash came up to sniff, but both left /hid untilschoolgroupleaving then came down toeat.both did come back topuzzlefeeders and were out more when other school group came and stayed to watch them. Almost all eaten by11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2023 9:29,Bobcat,Miranda,Feeding/Observation,8/29/2023,9:50:00 AM,,No,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,"Neither came downto eat untilwe started to leave, enrichment in by group. Casshsniffedb7tno bites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2023 11:37,Deer,Miranda,Feeding/Observation,8/29/2023,9:20:00 AM,,Yes,,,,,,,,,,,,,,,,3 lbs,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2023 18:46,Bobcat,Miranda,Feeding/Observation,8/28/2023,6:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,"Both went to one side, carter did well, cash swiping through fence for dropped piece even with food in there",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2023 9:57,Deer,Krystal,Enrichment/Observation,8/28/2023,9:53:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Let into other pen to forage,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2023 9:56,Wolf,Krystal,Observation,8/28/2023,9:40:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2023 9:33,Deer,Krystal,Feeding/Observation,8/28/2023,9:20:00 AM,,Yes,,,,,Fresh Vegetables,,,,,,,,,,,3.5 lbs,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2023 9:32,Bobcat,Krystal,Feeding/Observation,8/28/2023,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2023 19:12,Bobcat,Tyler,Feeding/Observation,8/27/2023,7:10:00 PM,,Yes,,,,,,"Chicken, Whole prey",,,,,,,,,Whole ck,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2023 19:13,Bobcat,Tyler,Enrichment/Observation,8/27/2023,7:05:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Whole ck for each car,7:05:00 PM,7:10:00 PM,5,Threw in habitat both ran after and played with ck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2023 19:13,Wolf,Tyler,Observation,8/27/2023,7:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2023 10:44,Bobcat,Krystal,Habitat Cleaning/Observation,8/27/2023,10:35:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Pad cleaning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2023 10:21,Deer,Krystal,Habitat Cleaning/Observation,8/27/2023,10:10:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2023 10:20,Wolf,Krystal,Habitat Cleaning/Observation,8/27/2023,9:40:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2023 9:15,Deer,Krystal,Feeding/Observation,8/27/2023,9:10:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,3.5 lbs,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2023 9:14,Bobcat,Krystal,Feeding/Observation,8/27/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2023 9:18,Bobcat,Tyler,Feeding/Observation,8/26/2023,7:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2023 16:15,Bobcat,Krystal,Enrichment/Observation,8/26/2023,3:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food and play,2 boxes with mice and bloody paper towels in them,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2023 16:14,Wolf,Krystal,Feeding/Observation,8/26/2023,2:00:00 PM,,Yes,,,,,,,,,,OTHER,,Nebraska Brand,,,Assorted meats,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2023 10:44,Reminder/Note,Tyler,Reminder/Note,8/26/2023,10:30:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/29/2023,One week until inspection!
8/26/2023 10:20,Wolf,Krystal,Observation,8/26/2023,10:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2023 9:21,Deer,Krystal,Feeding/Observation,8/26/2023,9:05:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,3.5 lbs,,DVE,Odi walking with limp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2023 9:20,Bobcat,Krystal,Feeding/Observation,8/26/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2023 19:40,Bobcat,Tyler,Feeding/Observation,8/26/2023,7:35:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2023 20:14,Bobcat,Krystal,Feeding/Observation,8/25/2023,8:14:00 PM,,Yes,,,Chicken,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
