Timestamp,Animal,Staff,Log Type,Date,Time,Feeding Log,Did you feed all individuals? ,"If not, who did you feed?",What did you feed? (Weight per animal) [<0.15 lb],What did you feed? (Weight per animal) [0.25 lb],What did you feed? (Weight per animal) [0.5 lb],What did you feed? (Weight per animal) [0.75 lb],What did you feed? (Weight per animal) [1 lb],What did you feed? (Weight per animal) [1.25 lb],What did you feed? (Weight per animal) [1.5 lb],What did you feed? (Weight per animal) [1.75 lb],What did you feed? (Weight per animal) [2 lb],What did you feed? (Weight per animal) [5 lb],What did you feed? (Weight per animal) [10 lb],What did you feed? (Weight per animal) [15 lb],What did you feed? (Weight per animal) [20 lb],Additional weight information,Extra Food Info,If other,Amount_fed,Food_type,Deer feed scoops,Observation Type,Finding
10/19/2023 10:32,Bobcat,Krystal,Feeding/Observation,10/19/2023,10:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/18/2023 16:49,Bobcat,Bob,Feeding/Observation,10/18/2023,4:49:00 PM,,Yes,,,Whole prey,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/18/2023 14:31,Wolf,John,Feeding/Observation,10/18/2023,2:00:00 PM,,Yes,,,,,,,,,,,Nebraska Brand,,,,,,,,,,DVE,NSF
10/18/2023 14:30,Bobcat,John,Feeding/Observation,10/18/2023,9:15:00 AM,,Yes,,,Chicken,,,,,,,,,,,,,,,,,,DVE,NSF
10/17/2023 16:51,Bobcat,Krystal,Feeding/Observation,10/17/2023,4:50:00 PM,,Yes,,,Nebraska Brand,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
10/17/2023 12:48,Bobcat,Miranda,Feeding/Observation,10/17/2023,12:45:00 PM,,Yes,,OTHER,,,,,,,,,,,,,,,1 chicken foot each,,,,DVE,NSF
10/17/2023 12:53,Bobcat,Miranda,Feeding/Observation,10/17/2023,9:30:00 AM,,Yes,,"Nebraska Brand, OTHER",,,,,,,,,,,,,,,1 chicken feet each ,,,,"Training. Came back, this time just me. Carter ate all the rest of his NB and Cash finished his 3 pcs. Cash pink target great1st ask, high reward with chicken foot. Each time after he tried hitting it with paw through the bars. Carter got close with snout on first try, high value RF of chicken foot, ended session with him there.",NSF
10/17/2023 9:31,Bobcat,Miranda,Feeding/Observation,10/17/2023,9:10:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,.40 lb NB offered,,,,DVE,"Training session, had 12 balls NB. John sat on steps, trying for others desense. Carter very distracted by presence of John, not interested in NB either, only ate a few. Cash came up and ate 9. Moved ball to my eye w verbal here to bridge and reinforce eye contact. Did well w food on that but then left to Carter side. Continued to leave so ended session there"
10/16/2023 17:43,Bobcat,Miranda,Feeding/Observation,10/16/2023,5:35:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,.35lb NB each,,,,"Training with NB. LRS 2x when coming up toexhibit with food, cash climbing up fence each time. Then both went to stations, worked Bridge of verbal good, this time with closer to eye contact, both were only looking toward food and not me. Great with not reaching and cash pretty quiet sounds",NSF
10/16/2023 9:23,Bobcat,John,Feeding/Observation,10/16/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/15/2023 16:57,Bobcat,Krystal,Feeding/Observation,10/15/2023,4:55:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
10/15/2023 10:02,Bobcat,Krystal,Feeding/Observation,10/15/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/14/2023 16:57,Bobcat,Krystal,Feeding/Observation,10/14/2023,4:55:00 PM,,Yes,,,,Whole prey,,,,,,,,,,,,,,,,,DVE,NSF
10/14/2023 14:51,Wolf,Krystal,Feeding/Observation,10/14/2023,2:00:00 PM,,Yes,,OTHER,,,,,,,,,,Nebraska Brand,,,,,5 hard boiled eggs ,,,,DVE,NSF
10/14/2023 9:39,Bobcat,Krystal,Feeding/Observation,10/14/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/13/2023 19:03,Bobcat,Krystal,Feeding/Observation,10/13/2023,7:00:00 PM,,Yes,,,"Nebraska Brand, Chicken",,,,,,,,,,,,,,,,,,DVE,NSF
10/13/2023 9:44,Bobcat,Miranda,Feeding/Observation,10/13/2023,9:15:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,"Training session, cash door shut, carters was open? Carter climbing fence at first, then both calm, worked on establishing a bridge with primary rei forcement. Bridge is verbal 'good' immediately followedwith ball of NB. BOTH DID WELL, RF directional eye contact",NSF
10/12/2023 17:59,Bobcat,Tyler,Feeding/Observation,10/12/2023,5:50:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/12/2023 10:37,Bobcat,John,Feeding/Observation,10/12/2023,10:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/11/2023 17:01,Bobcat,Laura,Feeding/Observation,10/11/2023,5:00:00 PM,,Yes,,,,OTHER,,,,,,,,,,,,,Pork loin,,,,DVE,NSF
10/11/2023 14:26,Wolf,Tyler,Feeding/Observation,10/11/2023,2:00:00 PM,,Yes,,,,,,Nebraska Brand,,,,Nebraska Brand,Nebraska Brand,,,,,,,,,,DVE,NSF
10/11/2023 9:38,Bobcat,Laura,Feeding/Observation,10/11/2023,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/10/2023 19:07,Bobcat,Laura,Feeding/Observation,10/10/2023,7:00:00 PM,,Yes,,Whole prey,Chicken,,,,,,,,,,,,,,1 chk leg; 2 chicks each,,,,DPE,NSF
10/10/2023 8:44,Bobcat,Tyler,Feeding/Observation,10/10/2023,8:40:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/9/2023 19:24,Bobcat,Miranda,Feeding/Observation,10/9/2023,6:00:00 PM,,Yes,,OTHER,Nebraska Brand,,,,,,,,,,,,,,"2 chicken feet each, about .3 lb NB each",,,,"Both already sittin on respective sides did well waiting for food. Gave NB first, then RF eating with chicken feet after about two meatballs in. Worked with Cash desense of stepping up to give more food when he does not growl. Would step forward, he growled, remaied in place until nuetral then next step. ",NSF
10/9/2023 8:10,Bobcat,Tyler,Feeding/Observation,10/9/2023,8:00:00 AM,,Yes,,,,OTHER,,,,,,,,,,,,,Pork,,,,DVE,NSF
10/8/2023 16:50,Bobcat,John,Feeding/Observation,10/8/2023,4:45:00 PM,,Yes,,,,OTHER,,,,,,,,,,,,,Deer meat ,,,,DVE,NSF
10/8/2023 15:05,Bobcat,John,Feeding/Observation,10/8/2023,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/7/2023 18:36,Bobcat,Miranda,Feeding/Observation,10/7/2023,6:20:00 PM,,Yes,,OTHER,Nebraska Brand,,,,,,,,,,,,,,4 chicken feet total,,,,DVE,"Both locked out, carter waited patiemt while cash opened first with food, then cash came in and took one of the chicken feet on carter side"
10/7/2023 15:21,Wolf,John,Feeding/Observation,10/7/2023,2:00:00 PM,,Yes,,,,,,,,,,,Nebraska Brand,Whole prey,,,,,,,,,DVE,NSF
10/7/2023 9:19,Bobcat,John,Feeding/Observation,10/7/2023,9:10:00 AM,,Yes,,OTHER,,Nebraska Brand,,,,,,,,,,,,,Eggs,,,,DVE,NSF
10/6/2023 18:53,Bobcat,Krystal,Feeding/Observation,10/6/2023,6:50:00 PM,,Yes,,OTHER,,Nebraska Brand,,,,,,,,,,,,,1 egg each,,,,DVE,NSF
10/6/2023 14:31,Bobcat,John,Feeding/Observation,10/6/2023,10:30:00 AM,,Yes,,,,OTHER,,,,,,,,,,,,,Deer meat,,,,DVE,NSF
10/5/2023 17:30,Bobcat,Krystal,Feeding/Observation,10/5/2023,5:25:00 PM,,Yes,,,"Nebraska Brand, Chicken",,,,,,,,,,,,,,,,,,DVE,NSF
10/5/2023 10:00,Bobcat,John,Feeding/Observation,10/5/2023,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/4/2023 17:13,Bobcat,Krystal,Feeding/Observation,10/4/2023,5:10:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
10/4/2023 17:07,Wolf,Krystal,Feeding/Observation,10/4/2023,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,,,,,DVE,NSF
10/4/2023 9:43,Bobcat,Krystal,Feeding/Observation,10/4/2023,9:42:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/3/2023 18:12,Bobcat,Laura,Feeding/Observation,10/3/2023,5:45:00 PM,,Yes,,"Nebraska Brand, Whole prey",,,Chicken,,,,,,,,,,,,,,,,DVE,Missed am feed so fed 1lb each this evening.
10/2/2023 9:00,Bobcat,Bob,Feeding/Observation,10/2/2023,9:00:00 AM,,Yes,,,,,,,Whole prey,,,,,,,,,,,,,,DVE,NSF
10/1/2023 16:47,Bobcat,Krystal,Feeding/Observation,10/1/2023,4:45:00 PM,,Yes,,,Whole prey,,,,,,,,,,,,,,4 chicks a piece,,,,DVE,NSF
10/1/2023 9:04,Bobcat,Krystal,Feeding/Observation,10/1/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/30/2023 16:51,Bobcat,Krystal,Feeding/Observation,9/30/2023,4:50:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
9/30/2023 16:48,Wolf,Krystal,Feeding/Observation,9/30/2023,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,,,,,DVE,NSF
9/30/2023 9:35,Bobcat,Krystal,Feeding/Observation,9/30/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/29/2023 18:03,Bobcat,Krystal,Feeding/Observation,9/29/2023,6:00:00 PM,,Yes,,,,,,Whole prey,,,,,,,,,,,,,,,DVE,NSF
9/29/2023 10:32,Bobcat,John,Feeding/Observation,9/29/2023,9:00:00 AM,,Yes,,OTHER,,,,,,,,,,,,,,,1 egg each,,,,DVE,NSF
9/28/2023 17:13,Bobcat,Krystal,Feeding/Observation,9/28/2023,5:11:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
9/28/2023 9:20,Bobcat,John,Feeding/Observation,9/28/2023,8:50:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/28/2023 17:12,Bobcat,Krystal,Feeding/Observation,9/28/2023,5:11:00 AM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
9/27/2023 18:31,Wolf,John,Feeding/Observation,9/27/2023,2:00:00 PM,,Yes,,,,,,,,,,,Whole prey,,,,,,,,,,DVE,NSF
9/26/2023 17:12,Bobcat,Tyler,Feeding/Observation,9/26/2023,5:10:00 PM,,Yes,,OTHER,,Nebraska Brand,,,,,,,,,,,,,Egg,,,,DVE,NSF
9/26/2023 9:43,Bobcat,Bob,Feeding/Observation,9/26/2023,9:45:00 AM,,Yes,,,,,,Whole prey,,,,,,,,,,,,,,,DVE,NSF
9/25/2023 19:42,Bobcat,John,Feeding/Observation,9/25/2023,7:30:00 PM,,Yes,,,,OTHER,,,,,,,,,,,,,Pork sirloin ,,,,DVE,NSF
9/25/2023 10:21,Bobcat,Krystal,Feeding/Observation,9/25/2023,10:20:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/24/2023 16:31,Bobcat,Bob,Feeding/Observation,9/24/2023,4:30:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/24/2023 9:11,Bobcat,Tyler,Feeding/Observation,9/24/2023,9:00:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/23/2023 19:11,Bobcat,Tyler,Feeding/Observation,9/23/2023,4:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/23/2023 14:40,Wolf,Tyler,Feeding/Observation,9/23/2023,2:00:00 PM,,Yes,,,,,,Nebraska Brand,,,,Nebraska Brand,Nebraska Brand,,,,,,,,,,DVE,NSF
9/23/2023 8:40,Bobcat,Tyler,Feeding/Observation,9/23/2023,8:30:00 AM,,Yes,,,"Nebraska Brand, OTHER",,,,,,,,,,,,,,Pork,,,,DVE,NSF
9/22/2023 19:48,Bobcat,John,Feeding/Observation,9/22/2023,6:45:00 PM,,Yes,,,"Whole prey, OTHER",,,,,,,,,,,,,,Pork tenderloins ,,,,DVE,NSF
9/22/2023 9:49,Bobcat,Laura,Feeding/Observation,9/22/2023,9:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/21/2023 9:09,Bobcat,John,Feeding/Observation,9/21/2023,9:00:00 AM,,Yes,,OTHER,,Nebraska Brand,,,,,,,,,,,,,1 egg each,,,,DVE,NSF
9/20/2023 20:20,Bobcat,Laura,Feeding/Observation,9/20/2023,5:30:00 PM,,Yes,,,"Nebraska Brand, Chicken",,,,,,,,,,,,,,+ 1 egg each,,,,DVE,NSF
9/20/2023 14:24,Wolf,Tyler,Feeding/Observation,9/20/2023,2:00:00 PM,,Yes,,,,,,,,,,Nebraska Brand,Nebraska Brand,,,,,,,,,,DVE,NSF
9/20/2023 8:26,Bobcat,Tyler,Feeding/Observation,9/20/2023,8:20:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DPE,NSF
9/19/2023 15:40,Bobcat,Tyler,Feeding/Observation,9/19/2023,3:30:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
9/19/2023 8:15,Bobcat,Tyler,Feeding/Observation,9/19/2023,8:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/18/2023 19:24,Bobcat,Miranda,Feeding/Observation,9/18/2023,6:05:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,Cash abandoned chicken to watch me clean for a while
9/18/2023 19:22,Bobcat,Miranda,Feeding/Observation,9/17/2023,6:30:00 PM,,Yes,,Whole prey,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,"Wrapped ea adult mouse in NB, Cash separated his and ate mice first, slow to NB. Carter ate all quickly "
9/17/2023 9:08,Bobcat,John,Feeding/Observation,9/17/2023,8:50:00 AM,,Yes,,OTHER,,Nebraska Brand,,,,,,,,,,,,,1 egg each,,,,DVE,NSF
9/16/2023 16:53,Bobcat,John,Feeding/Observation,9/16/2023,4:45:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/16/2023 16:52,Wolf,John,Feeding/Observation,9/16/2023,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,,,,,DVE,NSF
9/16/2023 9:42,Bobcat,John,Feeding/Observation,9/16/2023,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/15/2023 19:51,Bobcat,Krystal,Feeding/Observation,9/15/2023,7:48:00 PM,,Yes,,,,,,Whole prey,,,,,,,,,,,,,,,DVE,NSF
9/15/2023 11:50,Bobcat,John,Feeding/Observation,9/15/2023,8:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/15/2023 19:49,Bobcat,Krystal,Feeding/Observation,9/15/2023,7:48:00 AM,,Yes,,,,,,Whole prey,,,,,,,,,,,,,,,DVE,NSF
9/14/2023 9:31,Bobcat,John,Feeding/Observation,9/14/2023,9:25:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/13/2023 19:41,Bobcat,Laura,Feeding/Observation,9/13/2023,5:40:00 PM,,Yes,,,"Nebraska Brand, OTHER",,,,,,,,,,,,,,"3 mice, 1 egg",,,,DVE,NSF
9/13/2023 15:05,Wolf,Tyler,Feeding/Observation,9/13/2023,2:00:00 PM,,Yes,,,,,,,,,,Nebraska Brand,Nebraska Brand,,,,,,,,,,DVE,NSF
9/13/2023 8:39,Bobcat,Tyler,Feeding/Observation,9/13/2023,8:30:00 AM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
9/12/2023 17:06,Bobcat,Krystal,Feeding/Observation,9/12/2023,5:00:00 PM,,Yes,,Whole prey,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/12/2023 9:28,Bobcat,Krystal,Feeding/Observation,9/12/2023,9:20:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/11/2023 18:39,Bobcat,Miranda,Feeding/Observation,9/11/2023,6:35:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
9/11/2023 9:39,Bobcat,Krystal,Feeding/Observation,9/11/2023,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/10/2023 16:52,Bobcat,John,Feeding/Observation,9/10/2023,4:45:00 PM,,Yes,,,,,Chicken,,,,,,,,,,,,,,,,DVE,NSF
9/10/2023 11:30,Bobcat,John,Feeding/Observation,9/10/2023,11:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/9/2023 18:25,Bobcat,Miranda,Feeding/Observation,9/9/2023,6:18:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,"Carter not there at first, i did not have food with me. He was there when came back out with food moments later. Carter excellent, cash growling but no swiping through gate. Closed gates while eating. Carter still finishing his when i left but cash was pacing by me/trAys expectantly "
9/9/2023 14:59,Wolf,John,Feeding/Observation,9/9/2023,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,,,,,DVE,NSF
9/9/2023 9:19,Deer,John,Feeding/Observation,9/9/2023,9:15:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,,,,,6 lbs,DVE,NSF
9/9/2023 9:18,Bobcat,John,Feeding/Observation,9/9/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/8/2023 19:54,Bobcat,Krystal,Feeding/Observation,9/8/2023,7:50:00 PM,,Yes,,,OTHER,Chicken,,,,,,,,,,,,,Pork cop,,,,DVE,NSF
9/8/2023 12:17,Bobcat,John,Feeding/Observation,9/8/2023,12:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/8/2023 9:53,Deer,John,Feeding/Observation,9/8/2023,9:15:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,,,,,6 lbs,DVE,NSF
9/7/2023 17:05,Bobcat,Krystal,Feeding/Observation,9/7/2023,5:00:00 PM,,Yes,,,,,,Whole prey,,,,,,,,,,,,,,,DVE,NSF
9/7/2023 9:39,Bobcat,John,Feeding/Observation,9/7/2023,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/7/2023 9:30,Deer,Krystal,Feeding/Observation,9/7/2023,9:29:00 AM,,Yes,,,,,Fresh Vegetables,,,,,,,,,,,,,,,3.5 lbs,DVE,NSF
9/6/2023 16:53,Bobcat,Krystal,Feeding/Observation,9/6/2023,4:50:00 PM,,Yes,,OTHER,,,OTHER,,,,,,,,,,,,1 egg and 3/4 pound pork chop each ,,,,DVE,NSF
9/6/2023 14:47,Wolf,Krystal,Feeding/Observation,9/6/2023,2:00:00 PM,,Yes,,,,,,,,,,,,Nebraska Brand,,,,,,,,,DVE,NSF
9/6/2023 8:56,Deer,Krystal,Feeding/Observation,9/6/2023,8:50:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,,,,,3.5 lbs,DVE,NSF
9/6/2023 8:56,Bobcat,Krystal,Feeding/Observation,9/6/2023,8:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/5/2023 17:35,Bobcat,Krystal,Feeding/Observation,9/5/2023,5:30:00 PM,,Yes,,Whole prey,,,,,,,,,,,,,,,,,,,DVE,NSF
9/5/2023 9:45,Bobcat,Krystal,Feeding/Observation,9/5/2023,9:38:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/5/2023 9:46,Deer,Krystal,Feeding/Observation,9/5/2023,9:33:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,,,,,3.5 lbs,DVE,NSF
9/4/2023 18:47,Bobcat,Miranda,Feeding/Observation,9/4/2023,6:45:00 PM,,No,Carter,,,Chicken,,,,,,,,,,,,,,,,,DVE,"Carter got one, cash followed him then came back to me but other chicken had been tossed, left with him still looking to me for food"
9/4/2023 13:37,Deer,John,Feeding/Observation,9/4/2023,10:00:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,,,,,6 lbs,DVE,NSF
9/4/2023 13:36,Bobcat,John,Feeding/Observation,9/4/2023,9:35:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/3/2023 19:36,Bobcat,Laura,Feeding/Observation,9/3/2023,7:30:00 PM,,Yes,,Chicken,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/3/2023 9:30,Bobcat,Miranda,Feeding/Observation,9/3/2023,9:15:00 AM,,Yes,,,,Chicken,,,,,,,,,,,,,.42lb each,,,,DVE,NSF
9/3/2023 9:31,Deer,Miranda,Feeding/Observation,9/3/2023,9:00:00 AM,,Yes,,Fresh Vegetables,,,,,,,,,,,,,,,,,,5.5 lbs,"Food toss around back end of exhibit, both ate ",NSF
9/2/2023 20:02,Bobcat,Laura,Feeding/Observation,9/2/2023,7:45:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
9/2/2023 20:03,Deer,Laura,Feeding/Observation,9/2/2023,7:30:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables",,,,,,,,,,,,,,,,,,,DVE,NSF
9/2/2023 9:28,Bobcat,Miranda,Feeding/Observation,9/2/2023,9:15:00 AM,,No,Carter,Nebraska Brand,,,,,,,,,,,,,,,"Close to a quarter lb given, went in to find them eating a squirrel. Carter abandoned the squirrel to eat NB. Cash did not eat any NB, cont eating squirrel.",,,,DVE,NSF
9/2/2023 9:26,Deer,Miranda,Feeding/Observation,9/2/2023,8:50:00 AM,,Yes,,,,,,,,,,,,,,,,,,,,5 lbs,DVE,"Odie very slight limp on hind leg, looked to be his left"
9/1/2023 19:02,Bobcat,Krystal,Feeding/Observation,9/1/2023,7:00:00 PM,,Yes,,,,,,Whole prey,,,,,,,,,,,,,,,DVE,NSF
9/1/2023 19:01,Deer,Krystal,Feeding/Observation,9/1/2023,6:30:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables",,,,,,,,,,,,,,,,,,,DVE,NSF
9/1/2023 9:09,Bobcat,John,Feeding/Observation,9/1/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/1/2023 9:09,Deer,John,Feeding/Observation,9/1/2023,8:55:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,,,,,6 lbs,DVE,NSF
8/31/2023 17:20,Bobcat,Krystal,Feeding/Observation,8/31/2023,5:20:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,Doing well after sedation
8/31/2023 9:16,Bobcat,John,Feeding/Observation,8/31/2023,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/31/2023 8:58,Deer,John,Feeding/Observation,8/31/2023,8:55:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,,,,,6 lbs,DVE,NSF
8/30/2023 16:56,Bobcat,Krystal,Feeding/Observation,8/30/2023,4:50:00 PM,,Yes,,Whole prey,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/30/2023 16:43,Wolf,Krystal,Feeding/Observation,8/30/2023,2:00:00 PM,,Yes,,,,,,OTHER,,,,,,Nebraska Brand,,,,,Assorted meat,,,,DVE,NSF
8/30/2023 8:54,Deer,John,Feeding/Observation,8/30/2023,9:53:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,,,,,6 lbs,DVE,NSF
8/30/2023 8:53,Bobcat,John,Feeding/Observation,8/30/2023,8:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/29/2023 18:43,Bobcat,John,Feeding/Observation,8/29/2023,6:45:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
9/1/2023 9:29,Bobcat,Miranda,Feeding/Observation,8/29/2023,9:50:00 AM,,No,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"Neither came downto eat untilwe started to leave, enrichment in by group. Casshsniffedb7tno bites"
8/29/2023 11:37,Deer,Miranda,Feeding/Observation,8/29/2023,9:20:00 AM,,Yes,,,,,,,,,,,,,,,,,,,,3 lbs,DVE,NSF
8/28/2023 18:46,Bobcat,Miranda,Feeding/Observation,8/28/2023,6:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"Both went to one side, carter did well, cash swiping through fence for dropped piece even with food in there"
8/28/2023 9:33,Deer,Krystal,Feeding/Observation,8/28/2023,9:20:00 AM,,Yes,,,,,Fresh Vegetables,,,,,,,,,,,,,,,3.5 lbs,DVE,NSF
8/28/2023 9:32,Bobcat,Krystal,Feeding/Observation,8/28/2023,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/27/2023 19:12,Bobcat,Tyler,Feeding/Observation,8/27/2023,7:10:00 PM,,Yes,,,,,,"Chicken, Whole prey",,,,,,,,,,,Whole ck,,,,DVE,NSF
8/27/2023 9:15,Deer,Krystal,Feeding/Observation,8/27/2023,9:10:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,,,,,3.5 lbs,DVE,NSF
8/27/2023 9:14,Bobcat,Krystal,Feeding/Observation,8/27/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/27/2023 9:18,Bobcat,Tyler,Feeding/Observation,8/26/2023,7:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/26/2023 16:14,Wolf,Krystal,Feeding/Observation,8/26/2023,2:00:00 PM,,Yes,,,,,,,,,,OTHER,,Nebraska Brand,,,,,Assorted meats,,,,DVE,NSF
8/26/2023 9:21,Deer,Krystal,Feeding/Observation,8/26/2023,9:05:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,,,,,3.5 lbs,DVE,Odi walking with limp
8/26/2023 9:20,Bobcat,Krystal,Feeding/Observation,8/26/2023,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/26/2023 19:40,Bobcat,Tyler,Feeding/Observation,8/26/2023,7:35:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/25/2023 20:14,Bobcat,Krystal,Feeding/Observation,8/25/2023,8:14:00 PM,,Yes,,,Chicken,,,,,,,,,,,,,,,,,,DVE,NSF
8/25/2023 10:05,Bobcat,John,Feeding/Observation,8/25/2023,9:20:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/25/2023 9:10,Deer,Krystal,Feeding/Observation,8/25/2023,9:10:00 AM,,Yes,,,,Fresh Vegetables,,,,,,,,,,,,,,,,3.5 lbs,DVE,NSF
